"COL 1","COL 2","COL 3","COL 4","COL 5","Customer_ID"
"1800 Contacts - Lens Store","This easy use, ordering process fast efficient.","Positive","0.31666666666666665","0.7166666666666667","291"
"1800 Contacts - Lens Store","So simple cave man it!!","Neutral","0.0","0.35714285714285715","292"
"1800 Contacts - Lens Store","Simple, fast easy use. No eye appointments","Positive","0.2111111111111111","0.5968253968253968","293"
"1800 Contacts - Lens Store","Very user friendly.","Positive","0.2875","0.4","294"
"1800 Contacts - Lens Store","Very easy use. Love free shipping","Positive","0.4877777777777778","0.8000000000000002","295"
"1800 Contacts - Lens Store","Very easy use.","Positive","0.5633333333333334","1.0","296"
"1800 Contacts - Lens Store","Dope","Neutral","0.0","0.0","297"
"1800 Contacts - Lens Store","Easy affordable.","Positive","0.43333333333333335","0.8333333333333334","298"
"1800 Contacts - Lens Store","Easy","Positive","0.43333333333333335","0.8333333333333334","299"
"1800 Contacts - Lens Store","great","Positive","0.8","0.75","300"
"1800 Contacts - Lens Store","So easy app! Made ordering contacts breeze! Great prices too!","Positive","0.8385416666666667","0.7916666666666667","301"
"1800 Contacts - Lens Store","Does need do. No sense giving anything less 5 stars.","Negative","-0.16666666666666666","0.06666666666666667","302"
"1800 Contacts - Lens Store","Worked well glad I","Positive","0.5","1.0","303"
"1800 Contacts - Lens Store","It's hell lot easier I thought it would be!","Neutral","0.0","0.0","304"
"1800 Contacts - Lens Store","It made getting new contacts easy!","Positive","0.33901515151515155","0.6439393939393939","305"
"1800 Contacts - Lens Store","I love app! SO easy super convenient!!","Positive","0.5263888888888889","0.7000000000000001","306"
"1800 Contacts - Lens Store","Hopefully work well. First time user.","Positive","0.25","0.3333333333333333","307"
"1800 Contacts - Lens Store","Contacts shipped time efficient.","Neutral","0.0","0.0","308"
"1800 Contacts - Lens Store","Very easy","Positive","0.5633333333333334","1.0","309"
"1800 Contacts - Lens Store","Easy access","Positive","0.43333333333333335","0.8333333333333334","310"
"1800 Contacts - Lens Store","First time app, always used doctors office stand behind tore contacts. Hoping solve problem 1800contacts!","Negative","-0.125","0.5166666666666666","311"
"1800 Contacts - Lens Store","Months later, GS9+, still notify expired lenses. Useless. ---- Lens notifications work, successfully pushes alerts discounts. The fundamental reason keep running lens expiration notification, work. (My notification settings fine.)","Positive","0.16666666666666669","0.4125","312"
"1800 Contacts - Lens Store","Good prices exceptional customer service. Order sent particular fault begin thoroughly checking information completing order. When I emailed I got response rather quickly (2 hours) correction made I receiving free overnight shipping ensure getting lenses promptly. Wonderful.","Positive","0.5444444444444444","0.7055555555555556","313"
"1800 Contacts - Lens Store","It's quick easy order contacts app, I love it! And really saves time money, makes extremely happy! Got love free market capitalism!","Positive","0.5130952380952382","0.6476190476190478","314"
"1800 Contacts - Lens Store","Ordered Sunday. Got call verifying last name (recently married). Scheduled shipped Monday :) Happy customer","Positive","0.3875","0.5791666666666666","315"
"1800 Contacts - Lens Store","Took 5 seconds find rx get contacts ordered, convenient.","Neutral","0.0","0.0","316"
"1800 Contacts - Lens Store","Short, simple sweet. Super easy took less 5 mins order contacts. Plus savings!","Positive","0.1513888888888889","0.47896825396825404","317"
"1800 Contacts - Lens Store","Super easy. Not super cheap, cheaper actually going optometrist, good deals shipping.","Positive","0.2833333333333333","0.5944444444444444","318"
"1800 Contacts - Lens Store","Very useful streamlines eye care needs. Recommend contact wearers. 5/5. Very reliable shipping. easy well.","Positive","0.34111111111111114","0.37777777777777777","319"
"1800 Contacts - Lens Store","Very easy use. They remembered last order I figure out!","Positive","0.2816666666666667","0.5333333333333333","320"
"1800 Contacts - Lens Store","This well designed, easy & convenient!","Positive","0.5416666666666667","0.8333333333333334","321"
"1800 Contacts - Lens Store","Great hassle free way order contacts. Got call reminding prescription expires tomorrow.","Positive","0.6000000000000001","0.775","322"
"1800 Contacts - Lens Store","It's expensive I expected (I thought I'd saving money, cutting middle man), waaaaay convenient doctor's office.","Negative","-0.3","0.5","323"
"1800 Contacts - Lens Store","Super fast navigation brand fast/easy checkout additional ads BS","Positive","0.26666666666666666","0.6333333333333333","324"
"1800 Contacts - Lens Store","Easy step step process correct information took 5 minutes place order.","Positive","0.43333333333333335","0.8333333333333334","325"
"1800 Contacts - Lens Store","Placing order easy especially paper copy Rx. I'll update review I receive order rebate.","Positive","0.21666666666666667","0.9166666666666667","326"
"1800 Contacts - Lens Store","Super fast ordering reordering easy interface. Love convenience app!","Positive","0.3979166666666667","0.675","327"
"1800 Contacts - Lens Store","I love makes getting contacts easy!♥️","Positive","0.5","0.6","328"
"1800 Contacts - Lens Store","Easy use. Will def recommend","Positive","0.43333333333333335","0.8333333333333334","329"
"1800 Contacts - Lens Store","Love app. Super easy use. Ordered contacts less minute.","Positive","0.27499999999999997","0.5416666666666667","330"
"1800 Contacts - Lens Store","This easy use, ordering process fast efficient.","Positive","0.31666666666666665","0.7166666666666667","331"
"1800 Contacts - Lens Store","So simple cave man it!!","Neutral","0.0","0.35714285714285715","332"
"1800 Contacts - Lens Store","Simple, fast easy use. No eye appointments","Positive","0.2111111111111111","0.5968253968253968","333"
"1800 Contacts - Lens Store","Very user friendly.","Positive","0.2875","0.4","334"
"1800 Contacts - Lens Store","Very easy use. Love free shipping","Positive","0.4877777777777778","0.8000000000000002","335"
"1800 Contacts - Lens Store","Very easy use.","Positive","0.5633333333333334","1.0","336"
"1800 Contacts - Lens Store","Dope","Neutral","0.0","0.0","337"
"1800 Contacts - Lens Store","Easy affordable.","Positive","0.43333333333333335","0.8333333333333334","338"
"1800 Contacts - Lens Store","Easy","Positive","0.43333333333333335","0.8333333333333334","339"
"1800 Contacts - Lens Store","great","Positive","0.8","0.75","340"
"1800 Contacts - Lens Store","So easy app! Made ordering contacts breeze! Great prices too!","Positive","0.8385416666666667","0.7916666666666667","341"
"1800 Contacts - Lens Store","Does need do. No sense giving anything less 5 stars.","Negative","-0.16666666666666666","0.06666666666666667","342"
"1800 Contacts - Lens Store","Worked well glad I","Positive","0.5","1.0","343"
"1800 Contacts - Lens Store","It's hell lot easier I thought it would be!","Neutral","0.0","0.0","344"
"1800 Contacts - Lens Store","It made getting new contacts easy!","Positive","0.33901515151515155","0.6439393939393939","345"
"1800 Contacts - Lens Store","I love app! SO easy super convenient!!","Positive","0.5263888888888889","0.7000000000000001","346"
"1800 Contacts - Lens Store","Hopefully work well. First time user.","Positive","0.25","0.3333333333333333","347"
"1800 Contacts - Lens Store","Contacts shipped time efficient.","Neutral","0.0","0.0","348"
"1800 Contacts - Lens Store","Very easy","Positive","0.5633333333333334","1.0","349"
"1800 Contacts - Lens Store","Easy access","Positive","0.43333333333333335","0.8333333333333334","350"
"1800 Contacts - Lens Store","First time app, always used doctors office stand behind tore contacts. Hoping solve problem 1800contacts!","Negative","-0.125","0.5166666666666666","351"
"1800 Contacts - Lens Store","Months later, GS9+, still notify expired lenses. Useless. ---- Lens notifications work, successfully pushes alerts discounts. The fundamental reason keep running lens expiration notification, work. (My notification settings fine.)","Positive","0.16666666666666669","0.4125","352"
"1800 Contacts - Lens Store","Good prices exceptional customer service. Order sent particular fault begin thoroughly checking information completing order. When I emailed I got response rather quickly (2 hours) correction made I receiving free overnight shipping ensure getting lenses promptly. Wonderful.","Positive","0.5444444444444444","0.7055555555555556","353"
"1800 Contacts - Lens Store","It's quick easy order contacts app, I love it! And really saves time money, makes extremely happy! Got love free market capitalism!","Positive","0.5130952380952382","0.6476190476190478","354"
"1800 Contacts - Lens Store","Ordered Sunday. Got call verifying last name (recently married). Scheduled shipped Monday :) Happy customer","Positive","0.3875","0.5791666666666666","355"
"1800 Contacts - Lens Store","Took 5 seconds find rx get contacts ordered, convenient.","Neutral","0.0","0.0","356"
"1800 Contacts - Lens Store","Short, simple sweet. Super easy took less 5 mins order contacts. Plus savings!","Positive","0.1513888888888889","0.47896825396825404","357"
"1800 Contacts - Lens Store","Super easy. Not super cheap, cheaper actually going optometrist, good deals shipping.","Positive","0.2833333333333333","0.5944444444444444","358"
"1800 Contacts - Lens Store","Very useful streamlines eye care needs. Recommend contact wearers. 5/5. Very reliable shipping. easy well.","Positive","0.34111111111111114","0.37777777777777777","359"
"1800 Contacts - Lens Store","Very easy use. They remembered last order I figure out!","Positive","0.2816666666666667","0.5333333333333333","360"
"1800 Contacts - Lens Store","This well designed, easy & convenient!","Positive","0.5416666666666667","0.8333333333333334","361"
"1LINE – One Line with One Touch","gets 1* there's ad every single level restart, frustrating, potential","Negative","-0.15714285714285714","0.7047619047619048","362"
"1LINE – One Line with One Touch","The game interesting challenging. However, often buffers gets stuck.","Positive","0.19999999999999998","0.6333333333333333","363"
"1LINE – One Line with One Touch","nan","nan","nan","nan","364"
"1LINE – One Line with One Touch","Wow ,i play 15 puzzle 1st round I remember puzzle solve childhood.. Lovely","Positive","0.13333333333333333","0.7166666666666667","365"
"1LINE – One Line with One Touch","Love game deleting I've waiting 3 months levels play. I several updates none updates added new levels","Positive","0.05909090909090908","0.36363636363636365","366"
"1LINE – One Line with One Touch","Way many aggressive ads","Positive","0.5","0.5","367"
"1LINE – One Line with One Touch","amaze i'm addicted","Negative","-0.4","0.6","368"
"1LINE – One Line with One Touch","I like game","Negative","-0.4","0.4","369"
"1LINE – One Line with One Touch","nan","nan","nan","nan","370"
"1LINE – One Line with One Touch","I play game","Negative","-0.4","0.4","371"
"1LINE – One Line with One Touch","It's toooo gud game","Negative","-0.4","0.4","372"
"1LINE – One Line with One Touch","Too many unskippable ads. Other than, great game.","Positive","0.19375","0.50625","373"
"1LINE – One Line with One Touch","Mind uses game","Negative","-0.4","0.4","374"
"1LINE – One Line with One Touch","Too much ad","Positive","0.2","0.2","375"
